PLAYER_ID,PLAYER_NAME,SEASON,USG_PCT,PACE,TS_PCT
1629020,Jarred Vanderbilt,2025-26,0.128,99.95,0.557
1628386,Jarrett Allen,2025-26,0.19,105.2,0.643
1642859,Jase Richardson,2025-26,0.185,100.98,0.61
1642914,Javon Small,2025-26,0.162,108.56,0.443
1631451,Javonte Cooke,2025-26,0.188,109.62,0.292
1629750,Javonte Green,2025-26,0.14,104.92,0.551
1629637,Jaxson Hayes,2025-26,0.106,100.38,0.77
1630643,Jay Huff,2025-26,0.167,103.49,0.55
1627759,Jaylen Brown,2025-26,0.354,97.93,0.595
1641740,Jaylen Clark,2025-26,0.124,103.14,0.526
1642377,Jaylen Wells,2025-26,0.177,102.22,0.563
1631119,Jaylin Williams,2025-26,0.151,103.33,0.501
1642281,Jaylon Tyson,2025-26,0.166,102.63,0.646
201145,Jeff Green,2025-26,0.138,92.14,0.667
203924,Jerami Grant,2025-26,0.237,104.6,0.603
1642847,Jeremiah Fears,2025-26,0.246,103.05,0.523
1630526,Jeremiah Robinson-Earl,2025-26,0.13,104.23,0.443
1631110,Jeremy Sochan,2025-26,0.148,101.64,0.553
1630579,Jericho Sims,2025-26,0.084,99.12,0.816
1641724,Jett Howard,2025-26,0.167,100.98,0.561
1628975,Jevon Carter,2025-26,0.179,104.12,0.597
202710,Jimmy Butler III,2025-26,0.22,101.83,0.649
1642866,Joan Beringer,2025-26,0.144,116.56,0.731
1629111,Jock Landale,2025-26,0.184,103.1,0.6
204060,Joe Ingles,2025-26,0.032,115.72,0.0
203954,Joel Embiid,2025-26,0.335,102.01,0.559
1628381,John Collins,2025-26,0.187,97.49,0.599
1629723,John Konchar,2025-26,0.085,103.38,0.61
1641780,Johni Broome,2025-26,0.24,103.86,0.23
1642277,Johnny Furphy,2025-26,0.123,101.36,0.568
1630548,Johnny Juzang,2025-26,0.19,115.2,0.455
202685,Jonas Valančiūnas,2025-26,0.265,97.39,0.616
1628371,Jonathan Isaac,2025-26,0.126,102.63,0.494
1630228,Jonathan Kuminga,2025-26,0.238,101.16,0.518
1642367,Jonathan Mogbo,2025-26,0.083,106.29,0.523
203903,Jordan Clarkson,2025-26,0.211,101.13,0.554
1630692,Jordan Goodwin,2025-26,0.186,100.43,0.502
1641722,Jordan Hawkins,2025-26,0.176,100.55,0.451
1629162,Jordan McLaughlin,2025-26,0.15,104.36,0.609
1641757,Jordan Miller,2025-26,0.189,96.65,0.662
1629673,Jordan Poole,2025-26,0.24,104.17,0.526
1641775,Jordan Walsh,2025-26,0.115,96.61,0.701
1630631,Jose Alvarado,2025-26,0.154,101.94,0.575
1630581,Josh Giddey,2025-26,0.25,105.22,0.582
1630182,Josh Green,2025-26,0.12,99.27,0.715
1628404,Josh Hart,2025-26,0.165,99.47,0.611
1631169,Josh Minott,2025-26,0.133,97.94,0.65
1629006,Josh Okogie,2025-26,0.125,98.16,0.585
201950,Jrue Holiday,2025-26,0.208,105.47,0.565
1630577,Julian Champagnie,2025-26,0.142,102.42,0.582
1641763,Julian Phillips,2025-26,0.109,105.92,0.538
1631124,Julian Strawther,2025-26,0.198,104.38,0.424
203944,Julius Randle,2025-26,0.26,102.23,0.601
1630551,Justin Champagnie,2025-26,0.134,102.52,0.545
1642348,Justin Edwards,2025-26,0.147,103.24,0.498
203994,Jusuf Nurkić,2025-26,0.175,105.74,0.52
1642354,KJ Simpson,2025-26,0.222,99.17,0.437
1642880,Kam Jones,2025-26,0.222,97.35,1.125
1626157,Karl-Anthony Towns,2025-26,0.257,100.47,0.603
1631255,Karlo Matković,2025-26,0.139,104.61,0.656
1642857,Kasparas Jakučionis,2025-26,0.141,104.57,0.587
202695,Kawhi Leonard,2025-26,0.301,97.8,0.608
1630811,Keaton Wallace,2025-26,0.148,101.2,0.521
1631099,Keegan Murray,2025-26,0.176,99.7,0.514
1642276,Kel'el Ware,2025-26,0.167,105.65,0.656
1629640,Keldon Johnson,2025-26,0.187,101.5,0.663
203482,Kelly Olynyk,2025-26,0.159,100.4,0.63
1626162,Kelly Oubre Jr.,2025-26,0.18,100.89,0.606
1629026,Kenrich Williams,2025-26,0.159,100.35,0.627
203484,Kentavious Caldwell-Pope,2025-26,0.164,103.02,0.544
1631165,Keon Ellis,2025-26,0.13,102.89,0.516
1642352,Keshad Johnson,2025-26,0.143,108.68,0.47
201142,Kevin Durant,2025-26,0.252,98.6,0.639
1628989,Kevin Huerter,2025-26,0.193,106.55,0.586
201567,Kevin Love,2025-26,0.169,104.01,0.585
1641755,Kevin McCullar Jr.,2025-26,0.182,91.22,1.5
1629645,Kevin Porter Jr.,2025-26,0.265,99.33,0.626
1626172,Kevon Looney,2025-26,0.11,101.52,0.449
1641718,Keyonte George,2025-26,0.272,103.34,0.61
1642863,Khaman Maluach,2025-26,0.159,101.06,0.487
203114,Khris Middleton,2025-26,0.176,103.3,0.55
202691,Klay Thompson,2025-26,0.208,106.12,0.506
1641738,Kobe Brown,2025-26,0.152,97.71,0.507
1642920,Kobe Sanders,2025-26,0.149,100.76,0.61
1642886,Koby Brea,2025-26,0.182,110.53,0.515
1642851,Kon Knueppel,2025-26,0.216,101.34,0.639
1627739,Kris Dunn,2025-26,0.134,98.11,0.61
1631200,Kris Murray,2025-26,0.098,103.56,0.539
204001,Kristaps Porziņģis,2025-26,0.254,103.62,0.631
203937,Kyle Anderson,2025-26,0.168,102.71,0.54
1642271,Kyle Filipowski,2025-26,0.168,103.81,0.576
1628398,Kyle Kuzma,2025-26,0.212,101.5,0.591
200768,Kyle Lowry,2025-26,0.065,105.86,0.6
1642273,Kyshawn George,2025-26,0.204,103.33,0.586
1630163,LaMelo Ball,2025-26,0.311,103.17,0.532
1642950,Lachlan Olbrich,2025-26,0.087,98.9,0.167
1629013,Landry Shamet,2025-26,0.144,104.24,0.644
1626204,Larry Nance Jr.,2025-26,0.13,102.04,0.43
1628374,Lauri Markkanen,2025-26,0.268,104.57,0.609
2544,LeBron James,2025-26,0.26,100.28,0.564
1631159,Leonard Miller,2025-26,0.18,116.14,0.528
1642862,Liam McNeeley,2025-26,0.143,101.0,0.6
1630322,Lindy Waters III,2025-26,0.124,103.58,0.563
1628366,Lonzo Ball,2025-26,0.135,105.04,0.427
1629652,Luguentz Dort,2025-26,0.13,101.31,0.52
1629029,Luka Dončić,2025-26,0.367,100.89,0.606
1630568,Luka Garza,2025-26,0.144,99.38,0.699
1628379,Luke Kennard,2025-26,0.126,101.92,0.643
1628436,Luke Kornet,2025-26,0.102,103.87,0.706
1631247,Luke Travers,2025-26,0.161,105.69,0.35
1630644,Mac McClung,2025-26,0.216,106.93,0.481
1631103,Malaki Branham,2025-26,0.206,101.11,0.565
1628370,Malik Monk,2025-26,0.223,103.69,0.559
1631204,Marcus Sasser,2025-26,0.135,111.76,0.583
203935,Marcus Smart,2025-26,0.167,101.34,0.556
1641813,Mark Sears,2025-26,0.344,103.06,0.666
1631109,Mark Williams,2025-26,0.17,102.28,0.712
1628963,Marvin Bagley III,2025-26,0.177,103.16,0.661
203486,Mason Plumlee,2025-26,0.084,101.58,0.752
1641824,Matas Buzelis,2025-26,0.195,105.64,0.608
1629680,Matisse Thybulle,2025-26,0.102,112.7,0.85
1631108,Max Christie,2025-26,0.144,102.5,0.652
1628467,Maxi Kleber,2025-26,0.082,98.81,0.473
1642875,Maxime Raynaud,2025-26,0.192,102.46,0.573
1642877,Micah Peavy,2025-26,0.142,103.24,0.472
1630695,Micah Potter,2025-26,0.103,96.99,1.197
1629008,Michael Porter Jr.,2025-26,0.287,99.28,0.623
1628969,Mikal Bridges,2025-26,0.168,99.95,0.629
201144,Mike Conley,2025-26,0.114,102.12,0.548
1628970,Miles Bridges,2025-26,0.241,101.13,0.548
1642939,Miles Kelly,2025-26,0.086,132.07,0.5
1630540,Miles McBride,2025-26,0.157,99.17,0.606
1629011,Mitchell Robinson,2025-26,0.093,100.89,0.622
1642885,Mohamed Diawara,2025-26,0.16,108.0,0.455
1628420,Monte Morris,2025-26,0.141,106.6,0.414
1630541,Moses Moody,2025-26,0.174,102.76,0.581
1631243,Mouhamed Gueye,2025-26,0.14,102.58,0.551
1630619,Moussa Cisse,2025-26,0.133,104.8,0.571
1631217,Moussa Diabaté,2025-26,0.121,99.53,0.653
1626167,Myles Turner,2025-26,0.179,100.7,0.562
1642066,Myron Gardner,2025-26,0.076,120.16,0.917
1642368,N'Faly Dante,2025-26,0.119,98.08,0.338
1641772,Nae'Qwan Tomlin,2025-26,0.172,100.27,0.549
1630230,Naji Marshall,2025-26,0.166,104.33,0.641
1629675,Naz Reid,2025-26,0.206,102.31,0.564
1629674,Neemias Queta,2025-26,0.145,96.76,0.663
1629651,Nic Claxton,2025-26,0.178,98.68,0.613
1630208,Nick Richards,2025-26,0.173,99.53,0.56
1641733,Nick Smith Jr.,2025-26,0.215,99.44,0.545
1629638,Nickeil Alexander-Walker,2025-26,0.239,105.73,0.587
201587,Nicolas Batum,2025-26,0.096,98.9,0.575
1628502,Nigel Hayes-Davis,2025-26,0.115,100.39,0.318
203999,Nikola Jokić,2025-26,0.289,102.22,0.718
1631107,Nikola Jović,2025-26,0.196,108.7,0.488
202696,Nikola Vučević,2025-26,0.21,104.15,0.571
1642363,Nique Clifford,2025-26,0.141,103.4,0.483
1642855,Noa Essengue,2025-26,0.188,115.36,0.0
1641730,Noah Clowney,2025-26,0.205,98.75,0.576
1642869,Noah Penda,2025-26,0.16,102.55,0.545
1642849,Nolan Traore,2025-26,0.144,101.14,0.382
1626181,Norman Powell,2025-26,0.264,105.33,0.624
1628384,OG Anunoby,2025-26,0.192,102.05,0.59
1630167,Obi Toppin,2025-26,0.232,102.54,0.526
1630534,Ochai Agbaji,2025-26,0.123,100.5,0.47
1641765,Olivier-Maxence Prosper,2025-26,0.153,107.04,0.633
1630168,Onyeka Okongwu,2025-26,0.196,104.94,0.58
1631115,Orlando Robinson,2025-26,0.081,94.78,0.7
1642345,Oso Ighodaro,2025-26,0.12,100.34,0.585
1631172,Ousmane Dieng,2025-26,0.145,99.22,0.581
1629023,P.J. Washington,2025-26,0.212,103.55,0.544
1641790,PJ Hall,2025-26,0.173,114.1,0.663
1642359,Pacôme Dadiet,2025-26,0.093,105.11,0.225
1631094,Paolo Banchero,2025-26,0.266,101.9,0.544
1627783,Pascal Siakam,2025-26,0.278,101.44,0.555
1626192,Pat Connaughton,2025-26,0.146,100.77,0.642
1630311,Pat Spencer,2025-26,0.2,99.65,0.527
1630172,Patrick Williams,2025-26,0.158,105.62,0.501
202331,Paul George,2025-26,0.234,101.23,0.562
1630194,Paul Reed,2025-26,0.188,106.0,0.668
1630202,Payton Pritchard,2025-26,0.211,97.76,0.567
1641796,Pelle Larsson,2025-26,0.162,106.03,0.584
1631250,Pete Nance,2025-26,0.213,101.21,0.643
1631212,Peyton Watson,2025-26,0.154,102.29,0.614
1630173,Precious Achiuwa,2025-26,0.153,102.48,0.545
1629656,Quentin Grimes,2025-26,0.19,100.99,0.585
1631245,Quenton Jackson,2025-26,0.185,104.29,0.582
1642366,Quinten Post,2025-26,0.177,100.8,0.533
1629628,RJ Barrett,2025-26,0.236,102.75,0.604
1642853,Rasheer Fleming,2025-26,0.191,100.79,0.499
1642484,RayJ Dennis,2025-26,0.203,105.06,0.421
1641712,Rayan Rupert,2025-26,0.113,103.42,0.461
1642263,Reed Sheppard,2025-26,0.193,98.9,0.592
1642434,Riley Minix,2025-26,0.222,121.94,0.75
1642265,Rob Dillingham,2025-26,0.216,103.48,0.404
1629057,Robert Williams III,2025-26,0.123,103.09,0.688
1631199,Ron Harper Jr.,2025-26,0.189,100.99,0.4
1641842,Ronald Holland II,2025-26,0.181,103.83,0.505
1626220,Royce O'Neale,2025-26,0.14,102.32,0.595
203497,Rudy Gobert,2025-26,0.125,100.66,0.697
1629060,Rui Hachimura,2025-26,0.142,101.1,0.632
201566,Russell Westbrook,2025-26,0.236,103.05,0.524
1642346,Ryan Dunn,2025-26,0.146,101.14,0.524
1641750,Ryan Kalkbrenner,2025-26,0.107,102.67,0.792
1642948,Ryan Nembhard,2025-26,0.177,99.65,0.553
1631157,Ryan Rollins,2025-26,0.24,99.82,0.575
1630180,Saddiq Bey,2025-26,0.191,103.61,0.55
1630573,Sam Hauser,2025-26,0.142,98.88,0.548
1630241,Sam Merrill,2025-26,0.17,104.9,0.659
1630572,Sandro Mamukelashvili,2025-26,0.177,101.31,0.644
1630583,Santi Aldama,2025-26,0.197,103.8,0.574
1630567,Scottie Barnes,2025-26,0.233,100.75,0.582
203552,Seth Curry,2025-26,0.11,106.2,0.778
1631101,Shaedon Sharpe,2025-26,0.305,104.68,0.55
1628983,Shai Gilgeous-Alexander,2025-26,0.321,102.49,0.673
1630536,Sharife Cooper,2025-26,0.105,89.7,0.0
1631321,Sidy Cissoko,2025-26,0.126,102.79,0.519
1631323,Simone Fontecchio,2025-26,0.189,106.11,0.55
1642883,Sion James,2025-26,0.108,101.53,0.574
1642461,Spencer Jones,2025-26,0.108,101.49,0.628
201939,Stephen Curry,2025-26,0.321,104.61,0.637
1642264,Stephon Castle,2025-26,0.258,102.6,0.611
203500,Steven Adams,2025-26,0.119,98.54,0.539
1629004,Svi Mykhailiuk,2025-26,0.13,103.44,0.618
204456,T.J. McConnell,2025-26,0.233,104.7,0.595
1643007,Taelon Peter,2025-26,0.149,104.07,0.407
1631106,Tari Eason,2025-26,0.186,101.0,0.629
1627752,Taurean Prince,2025-26,0.108,105.13,0.623
1641707,Taylor Hendricks,2025-26,0.134,105.1,0.631
1629611,Terance Mann,2025-26,0.134,98.97,0.561
1630545,Terrence Shannon Jr.,2025-26,0.152,102.98,0.538
203648,Thanasis Antetokounmpo,2025-26,0.194,107.21,0.694
1628418,Thomas Bryant,2025-26,0.166,104.57,0.634
1642275,Tidjane Salaün,2025-26,0.15,102.31,0.647
203501,Tim Hardaway Jr.,2025-26,0.167,101.9,0.637
202699,Tobias Harris,2025-26,0.182,102.44,0.56
1642449,Tolu Smith,2025-26,0.207,106.77,0.767
1628396,Tony Bradley,2025-26,0.147,101.63,0.619
1641787,Tosan Evbuomwan,2025-26,0.048,108.9,0.0
1641739,Toumani Camara,2025-26,0.163,102.98,0.536
1629027,Trae Young,2025-26,0.274,109.13,0.59
1631218,Trayce Jackson-Davis,2025-26,0.128,104.29,0.617
1642848,Tre Johnson,2025-26,0.203,104.48,0.568
1630200,Tre Jones,2025-26,0.167,107.01,0.629
1630544,Tre Mann,2025-26,0.232,99.99,0.445
1630570,Trendon Watford,2025-26,0.168,103.98,0.618
1642280,Trentyn Flowers,2025-26,0.25,95.14,0.667
1641725,Trey Alexander,2025-26,0.116,97.51,0.778
1641998,Trey Jemison III,2025-26,0.071,106.37,1.025
1630530,Trey Murphy III,2025-26,0.207,103.35,0.626
1641774,Tristan Vukcevic,2025-26,0.245,105.01,0.563
1641783,Tristan da Silva,2025-26,0.169,101.68,0.555
1629639,Tyler Herro,2025-26,0.248,105.68,0.629
1642278,Tyler Kolek,2025-26,0.176,101.99,0.56
1631213,Tyrese Martin,2025-26,0.185,99.0,0.501
1630178,Tyrese Maxey,2025-26,0.292,100.2,0.593
1642878,Tyrese Proctor,2025-26,0.209,101.95,0.468
1630623,Tyson Etienne,2025-26,0.186,100.47,0.4
1626145,Tyus Jones,2025-26,0.096,100.68,0.507
1642845,VJ Edgecombe,2025-26,0.192,100.04,0.531
1641705,Victor Wembanyama,2025-26,0.305,101.29,0.616
1631246,Vince Williams Jr.,2025-26,0.192,101.92,0.452
1642884,Vladislav Goldin,2025-26,0.0,105.3,0.0
1630249,Vít Krejčí,2025-26,0.146,102.41,0.709
1631117,Walker Kessler,2025-26,0.167,98.04,0.786
1642383,Walter Clayton Jr.,2025-26,0.169,104.47,0.54
1628976,Wendell Carter Jr.,2025-26,0.15,102.06,0.656
1631111,Wendell Moore Jr.,2025-26,0.073,101.45,0.5
1642954,Will Richard,2025-26,0.139,102.63,0.682
1642860,Will Riley,2025-26,0.169,100.61,0.539
1630214,Xavier Tillman,2025-26,0.129,98.81,0.554
1642905,Yang Hansen,2025-26,0.203,107.47,0.411
1642949,Yanic Konan Niederhäuser,2025-26,0.163,96.13,0.677
1642274,Yves Missi,2025-26,0.127,101.99,0.582
1642258,Zaccharie Risacher,2025-26,0.177,106.03,0.551
1628380,Zach Collins,2025-26,0.182,105.29,0.687
1641744,Zach Edey,2025-26,0.2,101.72,0.669
203897,Zach LaVine,2025-26,0.235,101.75,0.618
1630192,Zeke Nnaji,2025-26,0.106,103.05,0.579
1630533,Ziaire Williams,2025-26,0.169,100.19,0.549
1629627,Zion Williamson,2025-26,0.286,105.09,0.605
